amount,attemptCount,failureReason,priority,recommendedAction,recovered
3186.92,2,NETWORK_ERROR,LOW,ESCALATE_TO_HUMAN,1
18731.13,1,TIMEOUT,MEDIUM,WAIT_AND_RETRY,1
768.17,5,NETWORK_ERROR,MEDIUM,WAIT_AND_RETRY,1
4763.35,2,NETWORK_ERROR,MEDIUM,STOP,0
4759.81,5,INSUFFICIENT_FUNDS,HIGH,SEND_REMINDER,0
2950.88,5,TIMEOUT,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
11178.69,5,TIMEOUT,CRITICAL,STOP,0
19448.58,4,UNKNOWN,HIGH,ESCALATE_TO_HUMAN,0
6067.78,2,UNKNOWN,CRITICAL,SEND_REMINDER,0
6084.65,2,DECLINED,LOW,STOP,0
8388.51,5,TIMEOUT,CRITICAL,SEND_REMINDER,1
6672.23,1,DECLINED,HIGH,WAIT_AND_RETRY,0
16605.19,1,INSUFFICIENT_FUNDS,CRITICAL,STOP,0
17485.05,2,UNKNOWN,MEDIUM,ESCALATE_TO_HUMAN,1
18149.95,3,NETWORK_ERROR,MEDIUM,SEND_REMINDER,0
2434.59,4,TIMEOUT,MEDIUM,ESCALATE_TO_HUMAN,0
11086.38,3,DECLINED,CRITICAL,STOP,0
6237.6,3,UNKNOWN,CRITICAL,ESCALATE_TO_HUMAN,1
19628.24,4,INSUFFICIENT_FUNDS,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
1009.74,2,TIMEOUT,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
11722.23,4,INSUFFICIENT_FUNDS,MEDIUM,SEND_REMINDER,0
7658.81,2,DECLINED,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
9823.56,4,DECLINED,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
14434.24,4,TIMEOUT,LOW,STOP,1
16949.28,1,NETWORK_ERROR,CRITICAL,SEND_REMINDER,0
4705.52,2,NETWORK_ERROR,MEDIUM,STOP,0
1302.96,5,DECLINED,CRITICAL,WAIT_AND_RETRY,1
11077.71,1,NETWORK_ERROR,HIGH,STOP,0
441.14,4,TIMEOUT,LOW,WAIT_AND_RETRY,1
4895.28,5,UNKNOWN,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
7998.24,3,DECLINED,CRITICAL,STOP,0
13975.0,3,NETWORK_ERROR,LOW,WAIT_AND_RETRY,1
7605.67,4,NETWORK_ERROR,LOW,SEND_REMINDER,1
16922.06,3,UNKNOWN,LOW,STOP,0
4672.35,5,DECLINED,HIGH,WAIT_AND_RETRY,0
13720.13,3,UNKNOWN,LOW,SEND_REMINDER,0
6358.25,2,UNKNOWN,MEDIUM,ESCALATE_TO_HUMAN,0
6055.61,5,TIMEOUT,CRITICAL,STOP,0
15136.62,2,NETWORK_ERROR,HIGH,WAIT_AND_RETRY,1
4719.67,1,INSUFFICIENT_FUNDS,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
5539.21,4,DECLINED,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
7571.0,2,UNKNOWN,CRITICAL,WAIT_AND_RETRY,0
5978.05,2,NETWORK_ERROR,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
14262.38,2,DECLINED,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
203.38,3,DECLINED,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
1837.21,4,DECLINED,CRITICAL,WAIT_AND_RETRY,1
7142.89,1,UNKNOWN,HIGH,ESCALATE_TO_HUMAN,1
8334.82,1,UNKNOWN,MEDIUM,STOP,0
13737.79,2,TIMEOUT,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
3004.1,2,DECLINED,HIGH,ESCALATE_TO_HUMAN,1
15675.07,3,INSUFFICIENT_FUNDS,MEDIUM,ESCALATE_TO_HUMAN,0
3991.41,1,TIMEOUT,HIGH,WAIT_AND_RETRY,0
6711.12,5,DECLINED,HIGH,ESCALATE_TO_HUMAN,0
16327.96,5,TIMEOUT,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
13936.32,4,INSUFFICIENT_FUNDS,MEDIUM,ESCALATE_TO_HUMAN,0
5899.82,4,UNKNOWN,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
16348.24,4,INSUFFICIENT_FUNDS,LOW,STOP,0
19945.57,2,UNKNOWN,LOW,ESCALATE_TO_HUMAN,0
4272.0,3,NETWORK_ERROR,CRITICAL,ESCALATE_TO_HUMAN,1
6126.37,3,TIMEOUT,CRITICAL,ESCALATE_TO_HUMAN,1
19814.94,4,UNKNOWN,CRITICAL,STOP,0
18415.8,4,UNKNOWN,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
16264.71,5,NETWORK_ERROR,LOW,SEND_REMINDER,0
7164.68,5,NETWORK_ERROR,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
8666.07,1,NETWORK_ERROR,HIGH,SEND_REMINDER,1
10424.08,5,UNKNOWN,MEDIUM,ESCALATE_TO_HUMAN,0
9314.96,5,UNKNOWN,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
9707.14,3,DECLINED,LOW,WAIT_AND_RETRY,0
14630.0,3,INSUFFICIENT_FUNDS,HIGH,ESCALATE_TO_HUMAN,0
10470.19,3,DECLINED,LOW,ESCALATE_TO_HUMAN,0
9103.7,1,INSUFFICIENT_FUNDS,LOW,WAIT_AND_RETRY,1
6927.25,1,TIMEOUT,MEDIUM,STOP,1
3286.7,5,DECLINED,CRITICAL,SEND_REMINDER,0
12632.23,2,DECLINED,CRITICAL,WAIT_AND_RETRY,0
17673.64,4,UNKNOWN,CRITICAL,ESCALATE_TO_HUMAN,1
4374.44,3,NETWORK_ERROR,LOW,STOP,1
6587.1,4,NETWORK_ERROR,HIGH,ESCALATE_TO_HUMAN,0
12818.26,5,DECLINED,CRITICAL,STOP,0
7104.5,4,UNKNOWN,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
11844.35,2,INSUFFICIENT_FUNDS,LOW,SEND_REMINDER,1
3742.59,2,UNKNOWN,CRITICAL,ESCALATE_TO_HUMAN,0
11538.64,4,TIMEOUT,CRITICAL,STOP,0
12940.68,2,UNKNOWN,MEDIUM,ESCALATE_TO_HUMAN,1
3823.26,4,UNKNOWN,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
9743.72,2,DECLINED,CRITICAL,ESCALATE_TO_HUMAN,0
8371.05,4,DECLINED,MEDIUM,WAIT_AND_RETRY,0
15938.03,2,INSUFFICIENT_FUNDS,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
5844.54,4,UNKNOWN,CRITICAL,STOP,0
11497.01,3,UNKNOWN,HIGH,STOP,0
928.05,4,UNKNOWN,MEDIUM,ESCALATE_TO_HUMAN,1
16618.41,2,INSUFFICIENT_FUNDS,LOW,ESCALATE_TO_HUMAN,1
17257.77,1,DECLINED,LOW,SEND_REMINDER,1
14778.5,3,UNKNOWN,CRITICAL,SEND_REMINDER,0
15718.5,2,NETWORK_ERROR,HIGH,STOP,1
10821.49,3,INSUFFICIENT_FUNDS,HIGH,STOP,0
17174.54,1,TIMEOUT,CRITICAL,WAIT_AND_RETRY,0
17354.25,2,TIMEOUT,MEDIUM,SEND_REMINDER,0
16586.79,4,DECLINED,MEDIUM,STOP,0
12593.48,4,DECLINED,LOW,WAIT_AND_RETRY,0
15021.07,3,DECLINED,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
17391.26,1,DECLINED,HIGH,WAIT_AND_RETRY,0
8014.55,4,TIMEOUT,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
5743.5,5,UNKNOWN,MEDIUM,STOP,0
15787.24,1,NETWORK_ERROR,LOW,ESCALATE_TO_HUMAN,1
18595.71,2,DECLINED,CRITICAL,WAIT_AND_RETRY,0
8613.21,2,INSUFFICIENT_FUNDS,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
7272.66,1,INSUFFICIENT_FUNDS,MEDIUM,WAIT_AND_RETRY,1
6179.63,2,DECLINED,LOW,WAIT_AND_RETRY,1
9588.45,2,UNKNOWN,MEDIUM,STOP,0
284.81,3,NETWORK_ERROR,CRITICAL,SEND_REMINDER,1
4656.04,1,NETWORK_ERROR,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
6055.18,4,TIMEOUT,MEDIUM,WAIT_AND_RETRY,1
268.65,2,DECLINED,HIGH,SEND_REMINDER,0
3112.35,4,UNKNOWN,CRITICAL,SEND_REMINDER,1
2099.26,1,UNKNOWN,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
6358.62,2,TIMEOUT,HIGH,WAIT_AND_RETRY,1
12059.88,5,INSUFFICIENT_FUNDS,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
12177.84,2,DECLINED,HIGH,WAIT_AND_RETRY,0
15896.18,2,DECLINED,CRITICAL,WAIT_AND_RETRY,1
12797.84,1,UNKNOWN,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
2726.46,5,DECLINED,HIGH,STOP,0
15278.25,1,NETWORK_ERROR,LOW,WAIT_AND_RETRY,1
892.55,1,DECLINED,HIGH,STOP,0
8529.15,4,NETWORK_ERROR,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
1672.53,2,TIMEOUT,HIGH,ESCALATE_TO_HUMAN,1
15288.16,1,INSUFFICIENT_FUNDS,CRITICAL,SEND_REMINDER,1
1815.63,4,NETWORK_ERROR,CRITICAL,STOP,0
6254.87,2,NETWORK_ERROR,LOW,SEND_REMINDER,1
3360.27,3,UNKNOWN,HIGH,SEND_REMINDER,1
15020.55,3,NETWORK_ERROR,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
5512.41,1,INSUFFICIENT_FUNDS,LOW,ESCALATE_TO_HUMAN,1
7266.47,4,UNKNOWN,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
15489.25,5,NETWORK_ERROR,MEDIUM,STOP,1
17187.91,1,TIMEOUT,LOW,ESCALATE_TO_HUMAN,1
18412.51,2,NETWORK_ERROR,CRITICAL,SEND_REMINDER,1
8383.51,3,INSUFFICIENT_FUNDS,LOW,STOP,0
10090.61,1,TIMEOUT,MEDIUM,STOP,0
19086.18,1,DECLINED,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
11106.52,1,INSUFFICIENT_FUNDS,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
6147.8,5,TIMEOUT,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
9917.88,2,UNKNOWN,MEDIUM,SEND_REMINDER,1
8259.72,2,UNKNOWN,HIGH,WAIT_AND_RETRY,0
129.09,4,INSUFFICIENT_FUNDS,LOW,SEND_REMINDER,0
4839.54,4,NETWORK_ERROR,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
18433.36,5,DECLINED,HIGH,ESCALATE_TO_HUMAN,0
1789.56,1,UNKNOWN,MEDIUM,ESCALATE_TO_HUMAN,1
11399.63,4,TIMEOUT,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
6368.68,4,INSUFFICIENT_FUNDS,HIGH,ESCALATE_TO_HUMAN,1
1586.28,2,TIMEOUT,LOW,SEND_REMINDER,1
9046.38,3,DECLINED,LOW,STOP,0
15429.7,4,INSUFFICIENT_FUNDS,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
1899.38,3,UNKNOWN,LOW,SEND_REMINDER,0
6623.09,1,TIMEOUT,HIGH,ESCALATE_TO_HUMAN,1
13575.95,3,TIMEOUT,LOW,ESCALATE_TO_HUMAN,0
11163.48,5,TIMEOUT,LOW,ESCALATE_TO_HUMAN,1
15896.81,1,NETWORK_ERROR,LOW,SEND_REMINDER,1
16491.1,3,NETWORK_ERROR,HIGH,WAIT_AND_RETRY,1
1382.99,4,TIMEOUT,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
18851.39,1,TIMEOUT,CRITICAL,ESCALATE_TO_HUMAN,1
7716.32,4,TIMEOUT,HIGH,SEND_REMINDER,0
5572.14,4,TIMEOUT,LOW,STOP,0
4991.12,3,DECLINED,CRITICAL,STOP,0
1845.66,4,TIMEOUT,CRITICAL,SEND_REMINDER,0
15964.24,2,UNKNOWN,LOW,ESCALATE_TO_HUMAN,0
7246.33,5,DECLINED,HIGH,STOP,0
7828.79,2,NETWORK_ERROR,HIGH,STOP,1
17925.72,3,NETWORK_ERROR,CRITICAL,STOP,1
11721.38,2,TIMEOUT,LOW,SEND_REMINDER,0
5403.89,1,TIMEOUT,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
19831.68,2,TIMEOUT,MEDIUM,STOP,1
14788.29,3,UNKNOWN,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
11315.77,5,TIMEOUT,CRITICAL,STOP,0
9859.68,1,NETWORK_ERROR,MEDIUM,STOP,1
10576.33,1,INSUFFICIENT_FUNDS,MEDIUM,SEND_REMINDER,1
3631.45,3,NETWORK_ERROR,LOW,SEND_REMINDER,1
18352.76,1,UNKNOWN,HIGH,WAIT_AND_RETRY,1
18844.27,4,UNKNOWN,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
2815.39,2,DECLINED,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
19377.98,5,INSUFFICIENT_FUNDS,MEDIUM,STOP,0
7629.84,3,TIMEOUT,MEDIUM,WAIT_AND_RETRY,0
18979.09,4,UNKNOWN,LOW,SEND_REMINDER,0
18428.66,5,TIMEOUT,LOW,ESCALATE_TO_HUMAN,1
14932.33,2,INSUFFICIENT_FUNDS,HIGH,SEND_REMINDER,0
19265.28,3,DECLINED,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
13894.2,3,INSUFFICIENT_FUNDS,LOW,WAIT_AND_RETRY,1
8820.58,4,TIMEOUT,CRITICAL,ESCALATE_TO_HUMAN,0
7089.5,4,NETWORK_ERROR,CRITICAL,STOP,0
13774.49,2,DECLINED,LOW,WAIT_AND_RETRY,1
6442.47,1,NETWORK_ERROR,HIGH,SEND_REMINDER,0
3302.0,1,UNKNOWN,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
12311.53,4,NETWORK_ERROR,CRITICAL,SEND_REMINDER,0
8740.59,1,NETWORK_ERROR,HIGH,SEND_REMINDER,0
8244.67,5,UNKNOWN,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
2008.73,4,UNKNOWN,CRITICAL,SEND_REMINDER,1
175.93,1,INSUFFICIENT_FUNDS,CRITICAL,SEND_REMINDER,1
4218.36,3,NETWORK_ERROR,CRITICAL,WAIT_AND_RETRY,1
8009.6,4,INSUFFICIENT_FUNDS,LOW,STOP,0
7483.31,4,INSUFFICIENT_FUNDS,MEDIUM,ESCALATE_TO_HUMAN,1
8850.83,3,TIMEOUT,HIGH,STOP,1
15069.48,1,NETWORK_ERROR,HIGH,STOP,1
15153.49,2,UNKNOWN,LOW,ESCALATE_TO_HUMAN,0
8430.78,5,DECLINED,MEDIUM,ESCALATE_TO_HUMAN,0
7956.61,1,UNKNOWN,MEDIUM,WAIT_AND_RETRY,0
9035.89,2,TIMEOUT,MEDIUM,SEND_REMINDER,1
1659.53,4,TIMEOUT,MEDIUM,STOP,0
18225.01,1,NETWORK_ERROR,CRITICAL,STOP,1
6589.92,3,UNKNOWN,CRITICAL,WAIT_AND_RETRY,0
12498.85,5,DECLINED,LOW,ESCALATE_TO_HUMAN,0
11375.22,5,NETWORK_ERROR,LOW,STOP,0
15736.34,5,INSUFFICIENT_FUNDS,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
9763.14,5,DECLINED,LOW,SEND_REMINDER,0
2962.67,5,DECLINED,LOW,ESCALATE_TO_HUMAN,0
6696.73,2,NETWORK_ERROR,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
502.63,3,INSUFFICIENT_FUNDS,HIGH,ESCALATE_TO_HUMAN,0
13728.56,2,TIMEOUT,HIGH,ESCALATE_TO_HUMAN,0
6485.28,4,UNKNOWN,LOW,SEND_REMINDER,0
18277.31,4,DECLINED,HIGH,WAIT_AND_RETRY,0
3263.55,3,UNKNOWN,CRITICAL,SEND_REMINDER,0
10533.3,5,NETWORK_ERROR,MEDIUM,SEND_REMINDER,0
4094.46,1,TIMEOUT,LOW,ESCALATE_TO_HUMAN,1
7271.46,2,INSUFFICIENT_FUNDS,HIGH,ESCALATE_TO_HUMAN,1
12744.66,1,NETWORK_ERROR,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
8977.46,4,UNKNOWN,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
17900.39,1,INSUFFICIENT_FUNDS,LOW,ESCALATE_TO_HUMAN,1
17091.04,2,TIMEOUT,MEDIUM,SEND_REMINDER,1
8249.19,1,NETWORK_ERROR,CRITICAL,SEND_REMINDER,1
12062.72,1,TIMEOUT,HIGH,STOP,0
6178.65,3,DECLINED,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
4442.36,3,UNKNOWN,CRITICAL,STOP,1
10279.12,3,UNKNOWN,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
9686.59,3,INSUFFICIENT_FUNDS,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
14250.77,3,TIMEOUT,MEDIUM,STOP,0
18003.77,5,DECLINED,HIGH,SEND_REMINDER,0
13142.47,3,INSUFFICIENT_FUNDS,CRITICAL,ESCALATE_TO_HUMAN,1
802.85,5,TIMEOUT,HIGH,SEND_REMINDER,0
12802.44,4,INSUFFICIENT_FUNDS,HIGH,SEND_REMINDER,0
17542.25,2,INSUFFICIENT_FUNDS,LOW,ESCALATE_TO_HUMAN,1
5247.17,5,TIMEOUT,HIGH,WAIT_AND_RETRY,1
4544.23,3,DECLINED,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
5951.62,1,DECLINED,LOW,STOP,0
12451.03,4,TIMEOUT,LOW,ESCALATE_TO_HUMAN,0
8320.83,2,TIMEOUT,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
11431.13,4,TIMEOUT,HIGH,SEND_REMINDER,0
9802.86,2,INSUFFICIENT_FUNDS,LOW,WAIT_AND_RETRY,1
4266.71,2,UNKNOWN,MEDIUM,ESCALATE_TO_HUMAN,0
15617.07,2,UNKNOWN,CRITICAL,ESCALATE_TO_HUMAN,0
19310.02,4,NETWORK_ERROR,LOW,STOP,0
7524.72,1,INSUFFICIENT_FUNDS,MEDIUM,WAIT_AND_RETRY,1
12571.07,2,TIMEOUT,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
7732.65,5,INSUFFICIENT_FUNDS,MEDIUM,WAIT_AND_RETRY,0
6034.22,3,DECLINED,HIGH,ESCALATE_TO_HUMAN,0
19909.9,3,DECLINED,HIGH,SEND_REMINDER,1
18147.2,4,NETWORK_ERROR,MEDIUM,SEND_REMINDER,0
2710.99,1,UNKNOWN,MEDIUM,WAIT_AND_RETRY,1
13045.75,1,DECLINED,HIGH,STOP,0
11919.09,1,NETWORK_ERROR,LOW,WAIT_AND_RETRY,1
8393.83,4,NETWORK_ERROR,HIGH,ESCALATE_TO_HUMAN,0
4189.35,1,INSUFFICIENT_FUNDS,CRITICAL,WAIT_AND_RETRY,1
5472.55,5,TIMEOUT,CRITICAL,WAIT_AND_RETRY,1
12392.19,3,NETWORK_ERROR,LOW,ESCALATE_TO_HUMAN,1
4075.01,3,UNKNOWN,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
5977.49,1,UNKNOWN,CRITICAL,SEND_REMINDER,0
9665.21,2,NETWORK_ERROR,LOW,WAIT_AND_RETRY,0
16721.12,4,TIMEOUT,LOW,STOP,1
14499.17,3,TIMEOUT,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
1096.6,2,NETWORK_ERROR,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
6322.87,1,NETWORK_ERROR,LOW,WAIT_AND_RETRY,1
13300.77,2,INSUFFICIENT_FUNDS,HIGH,ESCALATE_TO_HUMAN,0
5439.36,1,INSUFFICIENT_FUNDS,HIGH,SEND_REMINDER,1
8064.98,4,INSUFFICIENT_FUNDS,CRITICAL,ESCALATE_TO_HUMAN,0
13012.05,2,NETWORK_ERROR,MEDIUM,WAIT_AND_RETRY,0
16902.56,1,DECLINED,CRITICAL,STOP,0
3707.09,4,INSUFFICIENT_FUNDS,LOW,SEND_REMINDER,0
9813.64,4,DECLINED,LOW,WAIT_AND_RETRY,0
6353.34,5,UNKNOWN,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
13796.01,5,NETWORK_ERROR,CRITICAL,SEND_REMINDER,0
13307.84,4,TIMEOUT,LOW,WAIT_AND_RETRY,0
3222.85,4,DECLINED,MEDIUM,WAIT_AND_RETRY,0
6480.61,3,INSUFFICIENT_FUNDS,LOW,STOP,1
12902.01,4,TIMEOUT,LOW,ESCALATE_TO_HUMAN,0
11503.4,1,DECLINED,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
9997.73,1,NETWORK_ERROR,CRITICAL,ESCALATE_TO_HUMAN,1
11027.07,1,UNKNOWN,HIGH,STOP,0
13126.46,4,INSUFFICIENT_FUNDS,HIGH,WAIT_AND_RETRY,0
16901.92,3,UNKNOWN,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
2369.06,2,NETWORK_ERROR,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
19292.23,3,UNKNOWN,HIGH,WAIT_AND_RETRY,1
3366.69,2,DECLINED,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
3832.11,4,TIMEOUT,CRITICAL,SEND_REMINDER,0
2244.54,4,NETWORK_ERROR,LOW,ESCALATE_TO_HUMAN,1
11827.39,5,TIMEOUT,CRITICAL,WAIT_AND_RETRY,0
1066.57,4,UNKNOWN,CRITICAL,STOP,0
18212.61,5,TIMEOUT,MEDIUM,WAIT_AND_RETRY,1
12050.87,3,UNKNOWN,CRITICAL,ESCALATE_TO_HUMAN,0
18326.61,2,INSUFFICIENT_FUNDS,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
9111.63,2,TIMEOUT,CRITICAL,STOP,0
14993.69,3,UNKNOWN,HIGH,STOP,0
4097.69,5,INSUFFICIENT_FUNDS,HIGH,SEND_REMINDER,0
13036.72,2,UNKNOWN,HIGH,WAIT_AND_RETRY,0
11289.38,5,UNKNOWN,CRITICAL,STOP,0
16961.29,1,UNKNOWN,LOW,WAIT_AND_RETRY,1
1155.99,1,TIMEOUT,HIGH,SEND_REMINDER,0
13699.47,2,NETWORK_ERROR,HIGH,SEND_REMINDER,0
742.9,4,NETWORK_ERROR,MEDIUM,STOP,0
10267.35,3,NETWORK_ERROR,CRITICAL,ESCALATE_TO_HUMAN,1
15783.42,3,UNKNOWN,LOW,WAIT_AND_RETRY,0
4141.44,4,TIMEOUT,HIGH,STOP,0
12107.4,2,INSUFFICIENT_FUNDS,CRITICAL,SEND_REMINDER,0
1581.93,2,UNKNOWN,LOW,ESCALATE_TO_HUMAN,1
5654.33,3,TIMEOUT,MEDIUM,STOP,0
212.34,4,TIMEOUT,LOW,SEND_REMINDER,0
11977.92,5,INSUFFICIENT_FUNDS,CRITICAL,STOP,0
1550.33,3,UNKNOWN,MEDIUM,SEND_REMINDER,0
15746.54,2,DECLINED,CRITICAL,WAIT_AND_RETRY,1
17679.6,3,INSUFFICIENT_FUNDS,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
15077.85,5,DECLINED,LOW,WAIT_AND_RETRY,0
8968.78,5,UNKNOWN,MEDIUM,WAIT_AND_RETRY,0
6486.65,1,DECLINED,HIGH,STOP,0
591.64,5,INSUFFICIENT_FUNDS,CRITICAL,ESCALATE_TO_HUMAN,1
17975.8,2,INSUFFICIENT_FUNDS,LOW,WAIT_AND_RETRY,1
19129.9,5,UNKNOWN,LOW,WAIT_AND_RETRY,1
12627.34,2,DECLINED,LOW,SEND_REMINDER,0
14084.58,4,NETWORK_ERROR,MEDIUM,WAIT_AND_RETRY,1
6701.14,1,NETWORK_ERROR,LOW,SEND_REMINDER,1
11205.88,5,TIMEOUT,HIGH,ESCALATE_TO_HUMAN,1
12641.32,4,INSUFFICIENT_FUNDS,LOW,ESCALATE_TO_HUMAN,0
10743.2,5,NETWORK_ERROR,LOW,WAIT_AND_RETRY,1
10106.46,3,INSUFFICIENT_FUNDS,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
8809.76,4,NETWORK_ERROR,CRITICAL,SEND_REMINDER,0
2813.99,4,UNKNOWN,HIGH,SEND_REMINDER,0
17750.86,3,NETWORK_ERROR,MEDIUM,WAIT_AND_RETRY,1
11497.1,4,UNKNOWN,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
14854.47,3,TIMEOUT,CRITICAL,STOP,1
3761.46,5,INSUFFICIENT_FUNDS,MEDIUM,WAIT_AND_RETRY,1
16013.24,1,UNKNOWN,CRITICAL,STOP,1
13466.54,3,NETWORK_ERROR,MEDIUM,STOP,0
6683.93,2,TIMEOUT,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
18012.36,3,DECLINED,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
6182.94,5,TIMEOUT,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
3455.93,3,TIMEOUT,MEDIUM,ESCALATE_TO_HUMAN,1
7253.77,3,DECLINED,CRITICAL,ESCALATE_TO_HUMAN,0
6178.89,5,NETWORK_ERROR,MEDIUM,STOP,1
5684.26,2,UNKNOWN,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
12569.72,1,NETWORK_ERROR,LOW,STOP,0
15407.09,2,NETWORK_ERROR,HIGH,STOP,0
10839.57,2,INSUFFICIENT_FUNDS,CRITICAL,SEND_REMINDER,0
11833.06,3,TIMEOUT,CRITICAL,STOP,0
7996.02,5,NETWORK_ERROR,MEDIUM,STOP,0
15168.4,2,DECLINED,MEDIUM,SEND_REMINDER,0
11359.67,2,DECLINED,HIGH,WAIT_AND_RETRY,1
9804.08,1,INSUFFICIENT_FUNDS,HIGH,SEND_REMINDER,1
4214.8,3,DECLINED,CRITICAL,ESCALATE_TO_HUMAN,0
894.1,3,NETWORK_ERROR,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
11446.19,4,DECLINED,HIGH,STOP,0
16725.83,5,INSUFFICIENT_FUNDS,CRITICAL,SEND_REMINDER,0
7122.67,3,DECLINED,CRITICAL,STOP,1
17652.48,4,TIMEOUT,MEDIUM,WAIT_AND_RETRY,0
5688.11,2,TIMEOUT,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
16357.41,2,DECLINED,HIGH,WAIT_AND_RETRY,0
9628.41,2,UNKNOWN,MEDIUM,ESCALATE_TO_HUMAN,1
958.57,5,UNKNOWN,MEDIUM,SEND_REMINDER,0
879.9,5,TIMEOUT,LOW,SEND_REMINDER,1
3682.75,4,UNKNOWN,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
4410.21,5,DECLINED,CRITICAL,SEND_REMINDER,0
8274.26,2,UNKNOWN,MEDIUM,STOP,0
5363.96,3,DECLINED,LOW,SEND_REMINDER,0
2731.04,1,TIMEOUT,CRITICAL,SEND_REMINDER,1
